	HCC38-2	HCC1806-1	MDA-MD-453-2	MDA-MB-231-1	MCF7-2	ZR-75-2	MCF7-1	ZR-75-1	MDA-MB-231-2	MDA-MD-453-1	HCC38-1	HCC1806-2
CEP57	0.008281126	0.016343595591030026	0.020891520500502737	0.035408066	0.002061856	0.0030409	0.004975124	0.014394904458598727	0.037269227	0.032998565	0.004945286	0.012938557
MTMR2	0.003251135	0.010545368694420399	0.006008855	0.014609155511485705	0.003605581	0.001766304	0.003453917	0.002717391	0.011281057512630631	0.004816599	0.008180056	0.011227408263859307
CCDC82	0.007751938	0.016195372750642673		0.041377757766771724	0.006024096			0.001972387	0.045572392	0.004166667	0.008050089	0.016062658
JRKL	0.02435848	0.033487101	0.028491359	0.047827846735024285	0.020823244552058112	0.003693182	0.017200474	0.017825704225352113	0.040664376	0.021511627906976746	0.030938176442637664	0.037514156
ARHGAP42	0.003968254	0.060606061	0.001908397	0.045631608235948806	1	0.001658375			0.012087026591458501		0.009433962	0.002941176
YAP1	0.016857024907114354	0.015320597692453187	0.033290856960815546	0.033477048	0.045735808	0.00137741	0.012771739130434783	0.002754821	0.031376434646189416	0.022953328232593728	0.022906228	0.017131424
BIRC3	0.033922599	0.056880734		0.057587329	1	0.00192926	0.004739336	0.0042961	0.058547646	0.002493766	0.031134817	0.010154062
BIRC2	0.018060769176287274	0.036511579386605465	0.060718057	0.045141588006662965	0.006500542	0.013271783035199077	0.024767802	0.021424544258598008	0.041349444716071805	0.070885306	0.024761009246199655	0.030850016409583198
TMEM123	0.005771417	0.008907642	0.011491050908837662	0.015696284404199536	0.009937065	0.006693343	0.00559946	0.00667626	0.011384379487429114	0.010740337726191915	0.006917644	0.008733781
MMP7	0.00417997										0.005925443	0.001960784
DCUN1D5	0.011600701891206863	0.01737332	0.023009356501814016	0.025081715696084316	0.024089109575253304	0.006012658	0.017058823529411765	0.013941431974218859	0.019668064	0.028138404346582786	0.013016140013616884	0.015505763922714726
DYNC2H1	0.001693002	0.023523913382146752	0.001373626	0.03544683	0.002638522	0.002059025	0.005524862	0.003676471	0.04310039	0.009454545	0.002677376	0.017907163
CASP4	0.002209456	0.018578961	0.001133787	0.003825137	0.002325581	0.000475511		0.000779423	0.010304449648711944	0.000746826	0.000615385	0.011433191
CASP1	0.003399433	0.000927644									0.004379562	0.006533575
CARD16	0.001064963	0.004081633		0.007142857					0.003174603		0.005347594	0.001877934
MSANTD4	0.013071895424836602	0.028514588859416445	0.051645148	0.045269088789586166	0.003278689	0.000809061		0.004642526	0.056105610561056105	0.018741633199464525	0.014586014586014585	0.03180318
AASDHPPT	0.011874493587773463	0.013630573248407643	0.023446378371912196	0.024525290688206365	0.022323462	0.006616595	0.007103825	0.013714162302251498	0.029554280215814976	0.024378144709800865	0.013828377	0.016755173
RP11-819M15.2	0.007290401	0.00536193	0.003125	0.018323153803442533	1	0.004862237		0.023404255319148935	0.021074816	0.003649635	0.015625	0.008438819
CWF19L2	0.015016544	0.023790806404898838	0.025365104	0.040888980347772406	0.015054294175715697	0.010840781198278715	0.002639916	0.014410784845432711	0.040235146725774586	0.023382573663006556	0.023479114101485843	0.025723044115687058
ALKBH8	0.014847075126200138	0.027210884353741496	0.005457853	0.028877106608596857	0.00087108	0.002813731		0.004971826	0.035190873189995614	0.002142639	0.008733624	0.022908493
SLC35F2	0.010557925	0.023809523809523808	0.016851180562359167	0.026037325602464214	0.022649594449829107	0.004663504	0.015917814405057577	0.005902004	0.026969152	0.010279413138958976	0.011607409620555722	0.020807096
CUL5	0.010623329112142957	0.020200148257968866	0.023922603	0.054329372	0.011811023622047244	0.023920265780730896	0.011446886446886446	0.006388157	0.025532324886790636	0.021250439058658237	0.012814911897480704	0.023229674035219184
ACAT1	0.003905788	0.011267170859700571	0.002024838	0.009746287	0.003188521	0.001242107	0.000748503	0.00307141	0.006891026	0.003266332	0.002074298	0.007657501
NPAT	0.025355467	0.042446941	0.065813528	0.055350054	0.014150943396226415	0.018107833163784334	0.018232819	0.025867937372362152	0.049177769	0.036338028	0.030273290049826363	0.037162390848168955
ATM	0.004273504	0.003747658	0.001119821	0.011529126213592233	0.005409583	0.001167542	0.008064516	0.003773585	0.018151815181518153	0.000740192	0.003273322	0.011741682974559686
KDELC2	0.015201860774214987	0.0160126	0.028368794326241134	0.023795333	0.024216899183995787	0.024264568	0.022169059011164276	0.014240768339128995	0.02357163	0.043833132	0.016787862465212317	0.017154942816857276
DDX10	0.020085793590714107	0.019457706512926762	0.043693906	0.034857175	0.029989094874591057	0.015942558	0.025817083	0.017345132743362832	0.032566905390124384	0.018807339449541285	0.010306736364532991	0.024811588528922384
RDX	0.011103734	0.013536861	0.013078470824949699	0.021368165682095423	0.017502384138865068	0.015245676512347834	0.012569445281336241	0.006662528	0.025327024770386862	0.014348786	0.008523984	0.015573135649479973
FDX1	0.009199667	0.010638890436138807	0.007028613	0.022378559	0.021197007	0.007452021	0.009354074	0.009223874	0.017424831131567935	0.007296376	0.012313282196205087	0.012306032897801094
LAYN	0.000811359	0.010457516		0.015118663932024611					0.016785953349467073		0.001763668	0.008158508
SIK2	0.026917217	0.025939394	0.033135019	0.044938813	0.035505124450951685	0.040386419	0.038178653641008364	0.027895766715983393	0.040766208	0.031571547	0.028481667	0.024426310312722493
ALG9	0.001339764	0.005097879	0.000938086	0.010054064308071707	0.003860127	0.008463542	0.004346881	0.000732064	0.015521398432790838	0.009223982	0.001860622	0.009113765
C11orf1	0.007764545	0.011428571428571429	0.014662379421221864	0.028307174887892375	0.007345491	0.004265692	0.005791506	0.001747106	0.014647349148224804	0.011901504787961696	0.008505298	0.009709517
CRYAB	0.002670227				0.001218027		0.002923977				0.001656868	
C11orf52	0.021582734		0.051470588235294115		0.056338028169014086	0.029969500066304205	0.023765144454799627	0.021175726927939318		0.046111619	0.022282242	1
DIXDC1	0.00572105		0.023932064	0.010615711252653927	0.001168224	0.027711419	0.012165450121654502	0.002114165	0.002762431	0.030576245	0.004848485	0.017520216
DLAT	0.006796344	0.011230585424133811	0.007909842	0.015557042489126798	0.011271133375078271	0.005546548	0.002412698	0.00460912	0.016603701704816027	0.012666492556803343	0.007424893	0.012156741746374575
C11orf57	0.027934024	0.041069582	0.051873409	0.054828025	0.027642821243089293	0.016357504215851602	0.015530402737562517	0.027828066	0.057372373799790856	0.048685952	0.033897609	0.039706745
